Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit
2040,96.9611247880463,104.67807631595767,197.6617397436421
2041,96.9624575078634,104.71379564812219,197.70411969732953
2042,96.9637902276805,104.77427175550845,197.7280660895034
2043,96.96512294749759,104.8092593418991,197.8282592804502
2044,96.96645566731469,104.81059206171616,197.84507644729723
2045,97.01772008429025,104.83332369914262,197.88656155228801
2046,97.13135797739048,104.83465641895971,197.8878942721051
2047,97.13269069720756,104.89685814234959,197.9027262067424
2048,97.13402341702466,104.99497349866347,197.90405892655946
2049,97.13535613684175,104.99630621848056,197.95552422520817
2050,97.2542061014063,104.99763893829763,198.0179798717176
2051,97.30714585695883,105.05322183945218,198.0684815266335
2052,97.30847857677591,105.11338427561161,198.09860805644092
2053,97.41889070908226,105.16253899488231,198.12622760859455
2054,97.4557381285347,105.1638717146994,198.18330043710463
2055,97.50956145937678,105.17906955164831,198.18650042406176
2056,97.51089417919388,105.26088520571402,198.22800988697173
2057,97.54553100306389,105.2622179255311,198.24236076576798
2058,97.611227287197,105.3219660264366,198.24434599797775
2059,97.61256000701408,105.400380882228,198.24754598493487
2060,97.61389272683118,105.54034500149862,198.27388922072893
2061,97.66713902658478,105.60865970250913,198.30382847209523
2062,97.72477017172692,105.63613616525285,198.34872175964148
2063,97.726102891544,105.63746888506994,198.3507069918512
2064,97.7274356113611,105.66533390133502,198.4118126485213
2065,97.75429365813494,105.73603919658748,198.4130274032687
2066,97.75562637795204,105.73737191640457,198.43732822965598
2067,97.79769894366208,105.73870463622166,198.45036464568122
2068,97.89077572086293,105.78253853911087,198.4515794004286
2069,97.89210844068003,105.79669560881311,198.45291212024568
2070,97.89344116049713,105.81271265927867,198.4709033046914
2071,97.92408798348077,105.81404537909575,198.5049115396027
2072,97.95258784405462,105.83939371743877,198.5648839240178
2073,98.01802602368824,105.84072643725585,198.62751006381015
2074,98.06255248301707,105.84205915707294,198.6730276699505
2075,98.06388520283417,105.84339187689002,198.691302686664
2076,98.06521792265127,105.89953407604746,198.71828390021068
2077,98.06655064246836,105.95556393865552,198.72401814538912
2078,98.06788336228546,105.9568966584726,198.74257674045273
2079,98.08711913051661,105.95822937828969,198.75661584508526
2080,98.11459559326033,106.0024013903683,198.75981583204242
2081,98.11592831307743,106.01794934466511,198.83607101840718
2082,98.11726103289452,106.11868639037887,198.84941289458874
2083,98.11859375271162,106.12001911019595,198.95367385620392
2084,98.17468560278454,106.12135183001303,198.99594370091077
2085,98.21727540959498,106.27149352174476,199.0286377014618
2086,98.29539780905203,106.27282624156184,199.04267680609433
2087,98.29673052886912,106.33627980483948,199.06243813518648
2088,98.3873350368174,106.41203785871116,199.08266059902977
2089,98.44126770397875,106.45742165228641,199.13087227394755
2090,98.56824403944415,106.4587543721035,199.17466847250546
2091,98.61532856433078,106.5270943096868,199.21588347989257
2092,98.63322262628289,106.55457077243052,199.26212793726285
2093,98.63455534609997,106.55590349224761,199.29749976454542
2094,98.72313780364104,106.55723621206468,199.30604009830233
2095,98.80197988941862,106.55856893188177,199.30802533051207
2096,98.8558775634445,106.55990165169885,199.3425557561204
2097,98.93720637979135,106.56123437151594,199.40407983174052
2098,98.96598818871416,106.60506827440516,199.41482508224524
2099,99.03737485759078,106.63199481725545,199.45947453461605
2100,99.06133903284997,106.69155770748796,199.48591829838185
2101,99.06267175266706,106.69289042730504,199.5241864864152
2102,99.06400447248416,106.69422314712213,199.53950000102054
2103,99.11694422803669,106.71115663545815,199.56604301337842
2104,99.11827694785379,106.79514591819137,199.57989182018008
2105,99.19715985176555,106.79647863800844,199.62663564407163
2106,99.19849257158265,106.79781135782552,199.6470487996691
2107,99.19982529139973,106.96284552852373,199.69891073264003
2108,99.20115801121683,106.96417824834082,199.72635982174575
2109,99.28023338965203,107.06984564584074,199.7534214553056
2110,99.28156610946913,107.07117836565783,199.80624139650314
2111,99.33206776438502,107.09982964427184,199.86412446055962
2112,99.3334004842021,107.10116236408892,199.89477128354326
2113,99.41385776277667,107.102495083906,199.9446739213775
2114,99.42801483247891,107.10382780372308,200.02971108220487
2115,99.47060463928935,107.158821989274,200.07300892344256
2116,99.47193735910643,107.2092629722894,200.08360767801568
2117,99.47327007892353,107.28798140667418,200.11740061046675
2118,99.47460279874062,107.28931412649126,200.16420494997428
2119,99.48902309514567,107.29064684630835,200.17854907684782
2120,99.55378625506758,107.34564103185926,200.24378889396297
2121,99.55511897488466,107.34697375167634,200.30842159460386
2122,99.62081525901777,107.39873449560427,200.3369010254208
2123,99.67207967599333,107.47745292998907,200.3369010254208
2124,99.67341239581043,107.52453745487568,200.39004614787135
2125,99.69772036840223,107.58731538258785,200.46003715383043
2126,99.72558538466731,107.60269157619442,200.5189433399949
2127,99.78987439482648,107.60402429601149,200.52347604676913
2128,99.79120711464358,107.60535701582857,200.5248087665862
2129,99.79253983446067,107.60668973564566,200.57062169026034
2130,99.8110636591991,107.60802245546274,200.57966469109712
2131,99.81239637901619,107.60935517527983,200.58099741091422
2132,99.81372909883329,107.66698632042196,200.61691916457954
2133,99.88515754195707,107.66831904023904,200.6955557340769
2134,99.88649026177417,107.66965176005613,200.71467353723833
2135,99.94050988750406,107.70137852266785,200.7559896176281
2136,99.98763702429144,107.73274291861848,200.7715375719249
2137,100.05453564822764,107.73407563843557,200.79660887577455
2138,100.10443022218637,107.79340919203666,200.91159036804362
2139,100.10576294200345,107.82047082559652,200.92013070180056
2140,100.10709566182055,107.8218035454136,200.96999512533807
2141,100.12247185542714,107.82313626523069,201.02875099193506
2142,100.19313661765374,107.84399561707298,201.03607657094457
2143,100.20796855229105,107.87334967518385,201.0446169047015
2144,100.20930127210815,107.87468239500092,201.04594962451858
2145,100.21063399192523,107.876015114818,201.0631407294399
2146,100.23913385249908,107.87734783463509,201.090491082447
2147,100.25515090296463,107.87868055445217,201.10470631692672
2148,100.25648362278173,107.97964930156463,201.13459415447363
2149,100.2943871472065,107.98098202138172,201.16667713268686
2150,100.2957198670236,108.09290930902566,201.18502976001918
2151,100.32112437675411,108.12287101474502,201.23920848162578
2152,100.3455431682111,108.12420373456209,201.30588135441607
2153,100.39914795496091,108.12553645437917,201.37327611560832
2154,100.400480674778,108.1508847927222,201.4657158590445
2155,100.4018133945951,108.18249112964831,201.47987292874674
2156,100.40314611441218,108.23091959203944,201.59922099849962
2157,100.40447883422928,108.28963756703713,201.61462633536152
2158,100.40581155404638,108.34023441538989,201.69876706152354
2159,100.40714427386347,108.34156713520697,201.70329976829777
2160,100.44248760303945,108.34289985502406,201.71714210156748
2161,100.56581244350251,108.51130073566851,201.72167480834167
2162,100.63882439342474,108.60530312631383,201.7941810903026
2163,100.64015711324183,108.61849942072281,201.8159610172692
2164,100.73452864801621,108.67026016465074,201.88567662490283
2165,100.7358613678333,108.72214272399415,201.9458820184374
2166,100.7371940876504,108.72347544381122,201.99876183296243
2167,100.73852680746748,108.75972762234373,202.0750962816689
2168,100.78276758262106,108.76106034216082,202.07829626862602
2169,100.84224869727272,108.7623930619779,202.09956773081382
2170,100.91312714634896,108.79618599442897,202.1369909852655
2171,100.97260826100063,108.83147450018168,202.1530153221078
2172,101.00329685823145,108.889630876056,202.16903965895008
2173,101.00462957804855,108.89096359587309,202.20844592215167
2174,101.09869674358444,108.89229631569017,202.2713167436575
2175,101.21059525139432,108.91082014042858,202.2867618171185
2176,101.30725660061577,109.02776362534624,202.3543769223414
2177,101.30858932043286,109.05557549076298,202.39918505689576
2178,101.33722859927938,109.11513838099549,202.44531184930614
2179,101.45743407921233,109.11647110081257,202.46331413198143
2180,101.48678813732317,109.13089139721762,202.48131641465673
2181,101.53029807020567,109.13222411703471,202.52282186587223
2182,101.59891339528471,109.1335568368518,202.61624059139675
2183,101.61769538232569,109.13488955666887,202.64340853370143
2184,101.68471447305548,109.13622227648595,202.68450380038772
2185,101.68604719287256,109.17679941133922,202.69686944697423
2186,101.68737991268966,109.1781321311563,202.76642021074616
2187,101.78488880039357,109.19526626842662,202.84600914196287
2188,101.85274575650074,109.19659898824371,202.85837478854938
2189,101.89414778302812,109.19793170806079,202.89385026027907
2190,101.92524399868888,109.28276093151983,202.9062159068656
2191,102.05518765192679,109.34978002224959,202.94027491667336
2192,102.05652037174389,109.38817890050011,202.9799471222893
2193,102.05785309156099,109.3895116203172,202.98848745604624
2194,102.05918581137807,109.39084434013428,202.9910349306107
2195,102.06051853119517,109.50041565525262,203.02852905824392
2196,102.06185125101226,109.60670570052585,203.06788370109444
2197,102.10565130809796,109.674562656633,203.12260898751342
2198,102.10698402791505,109.69835531698406,203.161015187996
2199,102.10831674773215,109.72521336375789,203.16234790781306
2200,102.14085041433191,109.72654608357497,203.21163568403387
2201,102.15622660793849,109.72787880339206,203.23195659191816
2202,102.28993392928088,109.72921152320914,203.26414107439433
2203,102.29126664909798,109.73054424302623,203.26535582914173
2204,102.37574101042931,109.75918352187273,203.27561358472593
2205,102.41957491331854,109.80494751960866,203.28465658556271
2206,102.42090763313563,109.88650270917347,203.31920775212734
2207,102.42224035295271,109.88783542899054,203.33862071597196
2208,102.48500833422581,109.88916814880763,203.38621200571635
2209,102.55389150813637,109.94241444856122,203.4113909357229
2210,102.61582178943726,109.94374716837831,203.44041755588702
2211,102.61715450925435,109.9450798881954,203.49084024912068
2212,102.73490541878027,110.04773604073941,203.507252840817
2213,102.73623813859736,110.0490687605565,203.53288043942956
2214,102.75107007323466,110.05040148037358,203.53409519417693
2215,102.79341503214991,110.11827176624558,203.54461957541983
2216,102.794747751967,110.18698400537127,203.63101957002422
2217,102.79608047178408,110.33485343764099,203.68730366406245
2218,102.85357119945483,110.36923348154535,203.70031507111892
2219,102.90483561643039,110.37056620136244,203.71332647817536
2220,102.95705930920867,110.37189892117951,203.81258585294523
2221,103.02570563207328,110.44273743696283,203.85173903425692
2222,103.02703835189035,110.5167717849807,203.9108828048283
2223,103.1504798114274,110.51810450479779,203.9108828048283
2224,103.15181253124449,110.51943722461488,203.93239778122856
2225,103.15314525106157,110.60801968215591,203.96142623875056
2226,103.19747331577867,110.609352401973,203.99178148612324
2227,103.28513062787624,110.61068512179008,204.0047928931797
2228,103.28646334769333,110.67276170813216,204.0138358940165
2229,103.28779606751041,110.72402612510771,204.0524713427412
2230,103.35518657347184,110.73306912594451,204.0524713427412
2231,103.39636269178868,110.79584705365667,204.05699083317228
2232,103.45773200825707,110.85096547810284,204.05699083317228
2233,103.50961456760047,110.85229819791991,204.12267720408494
2234,103.51094728741755,110.90861493794868,204.14386790022633
2235,103.52414358182652,110.90994765776577,204.18276587238907
2236,103.55913116821716,111.0294562878147,204.26993591529262
2237,103.61000909441131,111.03078900763178,204.28002865340468
2238,103.6113418142284,111.03212172744887,204.32306018286542
2239,103.61267453404548,111.0485294770223,204.3682473752319
2240,103.61400725386257,111.09505252487665,204.4077616229927
2241,103.61533997367965,111.09638524469374,204.47177521220837
2242,103.61667269349672,111.09771796451082,204.50850466659114
2243,103.61800541331381,111.1083603108234,204.53567054455482
2244,103.6193381331309,111.16810636055625,204.56958564940427
2245,103.68651373656868,111.16943908037334,204.6203285584495
2246,103.68784645638577,111.21536996911713,204.6506072399588
2247,103.68917917620286,111.21670268893422,204.66369481654675
2248,103.7288656083058,111.2180354087513,204.66490957129415
2249,103.73019832812288,111.21936812856839,204.6674570458586
2250,103.73153104793997,111.33048093597863,204.6687897656757
2251,103.73286376775704,111.36087110829776,204.67133724024018
2252,103.75218767201984,111.42872806440491,204.72603438303116
2253,103.75352039183693,111.430060784222,204.82174217361657
2254,103.82902489373687,111.43139350403908,204.83524138843677
2255,103.83035761355396,111.43272622385616,204.8792954354457
2256,103.87007504623554,111.43405894367325,204.892373764785
2257,103.87140776605263,111.45802311893242,204.98590045749802
2258,103.89400786820988,111.4593558387495,205.07379328283756
2259,104.02557622595448,111.46068855856659,205.09997563735618
2260,104.0608647317072,111.46202127838367,205.09997563735618
2261,104.06219745152427,111.46335399820074,205.09997563735618
2262,104.22019722057924,111.58177126538189,205.1147852194511
2263,104.22152994039632,111.58310398519897,205.1181031714779
2264,104.2228626602134,111.58443670501606,205.20279165508387
2265,104.22419538003048,111.58576942483315,205.2047768872936
2266,104.22552809984757,111.58710214465023,205.2047768872936
2267,104.31574192455973,111.61250665438072,205.28004717403928
2268,104.36167281330354,111.6138393741978,205.3061504368422
2269,104.36300553312063,111.61517209401488,205.3074831566593
2270,104.3643382529377,111.61650481383197,205.31480873566883
2271,104.43295357801674,111.66044348688709,205.3698644485565
2272,104.46335326872904,111.66948648772389,205.3816861098344
2273,104.46468598854612,111.71328654480958,205.3816861098344
2274,104.55914308469853,111.73043721777356,205.3816861098344
2275,104.59022439783439,111.84250524722748,205.38367134204412
2276,104.61921395505681,111.91965010514835,205.42034753056518
2277,104.65300688750787,111.92098282496542,205.42685225320602
2278,104.65433960732496,111.98163632114702,205.43017020523286
2279,104.65567232714204,111.9829690409641,205.45355435505195
2280,104.70764526607516,111.98430176078118,205.45553958726168
2281,104.76146859691724,112.02481708335672,205.492635382127
2282,104.7941689470193,112.02614980317381,205.51547996617904
2283,104.85047623681385,112.0440438651259,205.56433836488094
2284,104.98484872396871,112.13952558610197,205.58269099221326
2285,105.06373162788047,112.14085830591905,205.66886146099296
2286,105.12188800375479,112.14219102573614,205.69042170990892
2287,105.12322072357188,112.21697898016805,205.7379342321047
2288,105.1833831597313,112.26418718455852,205.78907671271563
2289,105.21378285044361,112.26551990437561,205.7948109578941
2290,105.23310675470641,112.2668526241927,205.81911255802092
2291,105.2344394745235,112.26818534400977,205.84471690099275
2292,105.23577219434057,112.26951806382685,205.86505388705876
2293,105.2990590363299,112.27085078364394,205.86957337748987
2294,105.3698975521132,112.30338445024367,205.89217347964708
2295,105.37123027193029,112.36109318135973,205.89350619946418
2296,105.42177093023363,112.3624259011768,205.90983555854746
2297,105.4231036500507,112.36375862099389,205.959879204351
2298,105.42443636986779,112.36509134081098,205.96121192416808
2299,105.42576908968488,112.36642406062806,205.9702549250049
2300,105.42710180950196,112.46988930184935,205.9702549250049
2301,105.42843452931905,112.47122202166642,206.0343603848214
2302,105.42976724913612,112.4725547414835,206.05927077983583
2303,105.4310999689532,112.54956257041204,206.05927077983583
2304,105.43243268877029,112.57398213560855,206.0680307981308
2305,105.44958336173427,112.57531485542563,206.19925660914822
2306,105.57441331997083,112.57664757524272,206.21983217607007
2307,105.6679847054626,112.5779802950598,206.27519122143968
2308,105.66931742527967,112.57931301487687,206.3091186978388
2309,105.78641245933196,112.62418467187692,206.33488515663808
2310,105.78774517914903,112.625517391694,206.35539421358627
2311,105.89578814794231,112.62685011151109,206.49223653005797
2312,105.8971208677594,112.6864130017436,206.51280170227716
2313,105.89845358757648,112.68774572156069,206.54824215394675
2314,105.95205837432627,112.68907844137777,206.56756605820956
2315,106.0477312030692,112.72513642184101,206.5708840102364
2316,106.07285968411588,112.78771658124808,206.58504107993863
2317,106.11921741133486,112.82456400070052,206.62294460436337
2318,106.12055013115193,112.89212400642649,206.68973573723437
2319,106.17109078945528,112.91910468171804,206.69106845705147
2320,106.2134163942159,112.9785857963697,206.7114063165935
2321,106.3002669818128,112.97991851618679,206.73973478459735
2322,106.30159970162988,112.98125123600387,206.77783214722155
2323,106.30293242144697,112.98258395582096,206.79368249656312
2324,106.36995151217673,113.00578285128498,206.79368249656312
2325,106.46518965252287,113.06855083255807,206.79368249656312
2326,106.49237579805393,113.06988355237516,206.79368249656312
2327,106.52457674133684,113.07121627219223,206.81233739248165
2328,106.61315919887788,113.12197161163412,206.82853785917115
2329,106.72687853910027,113.22864169335821,206.82975261391852
2330,106.72821125891736,113.2299744131753,206.84798984555204
2331,106.77381869666476,113.28173515710323,206.84798984555204
2332,106.77515141648185,113.30493405256725,206.84932256536914
2333,106.77648413629893,113.30626677238433,206.8789640821013
2334,106.777816856116,113.43314021347396,206.96401069347016
2335,106.83058075337745,113.43447293329105,207.07741144633778
2336,106.92855207463344,113.43580565310813,207.10581253753108
2337,106.98175745111993,113.4371383729252,207.12944983112362
2338,106.98309017093702,113.43847109274229,207.13398253789782
2339,107.21377834068308,113.43980381255938,207.1385020283289
2340,107.26760167152516,113.44113653237646,207.1737361982598
2341,107.26893439134224,113.46806307522675,207.2042365208967
2342,107.27026711115931,113.51860373353009,207.25142688305
2343,107.39884354424264,113.5609293382907,207.30263786371384
2344,107.45106723702092,113.62221836397411,207.31650298084568
2345,107.50978788762328,113.6235510837912,207.37421109850806
2346,107.51112060744035,113.62488380360828,207.45479241146057
2347,107.56199404496377,113.72492314652672,207.46355242975557
2348,107.56332676478084,113.78050604768127,207.50653752365923
2349,107.582562533012,113.78183876749836,207.51304224630007
2350,107.6394067057051,113.78317148731544,207.52938339800903
2351,107.68031488867737,113.78317148731544,207.53670897701858
2352,107.68164760849444,113.78450420713253,207.53804169683568
2353,107.68298032831153,113.7858369269496,207.5445464194765
2354,107.68298032831153,113.81720132290025,207.71535856578802
2355,107.68431304812862,113.81853404271733,207.78865929861823
2356,107.6856457679457,113.82791804254308,207.8417909827338
2357,107.78038279668074,113.82925076236015,207.8845945538688
2358,107.78171551649783,113.88959828643192,207.88580930861616
2359,107.7830482363149,113.890931006249,207.96382417480163
2360,107.78438095613198,113.89226372606609,208.03315901615193
2361,107.78571367594907,113.89359644588316,208.0920743727234
2362,107.78704639576615,113.92083830417717,208.10913947681237
2363,107.8461975447116,113.92217102399425,208.121649090265
2364,107.84753026452867,113.94006508594634,208.18178271730935
2365,107.84886298434576,113.98213765165637,208.27429492508136
2366,107.85019570416284,114.13364467170554,208.27429492508136
2367,107.8879002685371,114.13497739152263,208.27550967982876
2368,107.88923298835418,114.16058375734228,208.30231825760933
2369,107.904780942651,114.31355776435785,208.30353301235672
2370,107.90611366246807,114.43581706852999,208.30353301235672
2371,107.90744638228516,114.43714978834707,208.32106619886332
2372,107.9592071262131,114.50246387061937,208.36827489906804
2373,107.97798911325405,114.50379659043645,208.38819795359723
2374,107.97932183307114,114.59493644782383,208.39151590562406
2375,108.04917844130003,114.59626916764091,208.48568780218676
2376,108.0505111611171,114.62034731919626,208.53243728822204
2377,108.05184388093419,114.62168003901334,208.56445274348988
2378,108.05317660075127,114.62301275883041,208.59977876038806
2379,108.09434179969132,114.6243454786475,208.61522383384903
2380,108.0956745195084,114.66887193797633,208.61854178587586
2381,108.0956745195084,114.77921890692451,208.67140045560905
2382,108.09700723932549,114.78055162674158,208.69072435987187
2383,108.25163320262993,114.8348577131828,208.69205707968894
2384,108.30152777658864,114.83619043299989,208.7332331980058
2385,108.30286049640571,114.83752315281697,208.73655115003262
2386,108.42166229728316,114.96399385181613,208.7496872740815
2387,108.42299501710025,115.06743673221904,208.7637996277254
2388,108.4499756923918,115.06876945203612,208.76578485993514
2389,108.45130841220889,115.20138555809604,208.78085766873284
2390,108.45264113202597,115.20271827791312,208.80196070410403
2391,108.55935936204192,115.2040509977302,208.8541559011779
2392,108.60529025078571,115.23968884867979,208.9458328110255
2393,108.61538298889778,115.27617210870764,209.026700947147
2394,108.61671570871485,115.33423110226413,209.06121047633695
2395,108.61804842853194,115.39848838458934,209.0645284283638
2396,108.61938114834902,115.39982110440641,209.06651366057355
2397,108.67800208396636,115.4242339482716,209.06651366057355
2398,108.7415817732934,115.54268492695876,209.09152268840836
2399,108.74291449311049,115.54401764677584,209.16151017701867
2400,108.78842973731756,115.54535036659293,209.17027019531366
2401,108.79174768934438,115.65750873573222,209.17903021360863
2402,108.84081744644075,115.68747044145157,209.1918545634938
2403,108.9392296867018,115.68880316126865,209.2105094594123
2404,108.96608773347562,115.69013588108574,209.27522429756968
2405,108.9674204532927,115.69146860090282,209.27522429756968
2406,108.96875317310977,115.72725716230339,209.28704595884756
2407,108.99593931864084,115.84051643620087,209.33375587868719
2408,109.01472130568179,115.88920431928773,209.36343501124398
2409,109.05523662825733,115.91671939362345,209.38265204866667
2410,109.05656934807442,115.96540727671031,209.4311405093828
2411,109.12781350602424,115.9667399965274,209.4647401870522
2412,109.17103954020297,115.97612399635314,209.48475147231298
2413,109.21573588392721,115.97745671617022,209.5863817648123
2414,109.2170686037443,115.9787894359873,209.64259853314508
2415,109.21840132356138,116.02303021114088,209.64514600770954
2416,109.26264209871495,116.07371616611775,209.71193162085245
2417,109.26397481853203,116.07504888593482,209.7793532562617
2418,109.29121667682602,116.09660913485081,209.80393280562308
2419,109.29254939664311,116.10725148116339,209.82851235498447
2420,109.30895714621654,116.15177794049222,209.85414590118882
2421,109.31028986603363,116.16967200244433,209.85669337575328
2422,109.3116225858507,116.22349533328641,209.85924085031775
2423,109.31295530566778,116.2248280531035,209.8617883248822
2424,109.36713759296842,116.22616077292057,209.9372369143654
2425,109.39419922652829,116.27684672789744,209.97569273695353
2426,109.43224693657608,116.45486844218348,210.03024848853198
2427,109.43357965639316,116.50025223575874,210.080009514612
2428,109.48039476196554,116.54629165957655,210.1285411019366
2429,109.48172748178263,116.6128515954847,210.18032351611427
2430,109.48306020159971,116.72348594533148,210.196851785467
2431,109.4843929214168,116.72481866514856,210.23868215338697
2432,109.52229644584156,116.73797304624352,210.2432148601612
2433,109.52362916565865,116.7393057660606,210.2477475669354
2434,109.52496188547573,116.813226371458,210.25228027370963
2435,109.56890225164912,116.81455909127507,210.25681298048386
2436,109.63884616664927,116.81589181109216,210.26134568725806
2437,109.64017888646636,116.90821383370503,210.27160344284226
2438,109.64151160628344,116.93569029644875,210.3223073911318
2439,109.64284432610052,116.96432957529525,210.3527499726701
2440,109.68992885098714,117.03059314394231,210.3552974472346
2441,109.69126157080423,117.11289770367969,210.3708563288555
2442,109.69259429062132,117.16892756628775,210.38520045572903
2443,109.8090380950902,117.17026028610482,210.39954458260257
2444,109.81037081490729,117.20065045842395,210.41255598965904
2445,109.81170353472437,117.27196406671297,210.44697143780573
2446,109.81303625454146,117.27329678653004,210.48138688595242
2447,109.81436897435853,117.42757707310489,210.50506158123375
2448,109.85889543368737,117.46363505356813,210.57895771134008
2449,109.86022815350445,117.50714498645061,210.58905044945215
2450,109.92448543582967,117.5084777062677,210.59979569995684
2451,109.92581815564674,117.57842162126785,210.61054095046157
2452,109.96160671704732,117.64271063142704,210.63917935302476
2453,110.02704489668092,117.64404335124411,210.63917935302476
2454,110.028377616498,117.6453760710612,210.67738996326275
2455,110.08060130927629,117.67318793647794,210.6847155422723
2456,110.15948421318805,117.7025419945888,210.70850820262336
2457,110.16081693300514,117.73859997505204,210.70984092244043
2458,110.16214965282222,117.85788675516282,210.73391907399576
2459,110.17928379009254,117.85921947497991,210.73391907399576
2460,110.18061650990963,117.90990542995678,210.75111017891714
2461,110.18194922972671,117.91123814977387,210.75111017891714
2462,110.18328194954378,117.91257086959095,210.7523249336645
2463,110.18461466936087,117.96862366498915,210.78259714091396
2464,110.27855262635421,118.02354688078393,210.84709752463104
2465,110.3108476980187,118.024879600601,210.89828328869217
2466,110.31218041783579,118.02621232041808,210.9718922572324
2467,110.31351313765288,118.02754504023517,210.99168050857392
2468,110.31484585746996,118.06581322826851,211.00776610587846
2469,110.31617857728705,118.13056143905541,211.07637986586627
2470,110.32350415629658,118.19481872138063,211.0796978178931
2471,110.32350415629658,118.19615144119771,211.13621582289525
2472,110.32350415629658,118.25891942247081,211.18793223255852
2473,110.32350415629658,118.2602521422879,211.26596752541082
2474,110.32350415629658,118.29064231460703,211.2907277612839
2475,110.36611180265288,118.32689449313952,211.30258486234388
2476,110.42903636516101,118.34035433439078,211.3526390295618
2477,110.45810333605623,118.34168705420787,211.3959156649259
2478,110.45810333605623,118.36892891250186,211.42182480340279
2479,110.45810333605623,118.37026163231894,211.46291546849844
2480,110.50069314286665,118.37159435213603,211.49511648666834
2481,110.52068075860223,118.37292707195311,211.52741155833286
2482,110.64506235447394,118.37425979177019,211.57272130157554
2483,110.68889625736315,118.4451382408464,211.6119798683614
2484,110.69022897718023,118.44647096066349,211.6689903498513
2485,110.69156169699731,118.44780368048058,211.6703230696684
2486,110.77717319989031,118.44913640029765,211.67364102169523
2487,110.8391034811912,118.45046912011473,211.6749737415123
2488,110.84043620100829,118.49426917720044,211.67630646132937
2489,110.85363249541726,118.49560189701751,211.6796244133562
2490,110.85496521523434,118.4969346168346,211.72328672437317
2491,110.9187771149928,118.55324190662914,211.74203466562713
2492,110.97927094078705,118.55457462644623,211.79606179557103
2493,110.98060366060413,118.5559073462633,211.87317144605458
2494,110.98193638042122,118.55724006608038,211.88049702506413
2495,110.98326910023829,118.55857278589747,211.99822837473812
2496,111.09775211760936,118.55990550571455,212.04481598727443
2497,111.13045246771144,118.56123822553164,212.0473634618389
2498,111.13178518752852,118.60503828261733,212.08314987255872
2499,111.19885952494549,118.61945857902238,212.15538956708315
2500,111.20019224476258,118.62079129883946,212.15538956708315
2501,111.22017986049813,118.71666484350908,212.2228653478563
2502,111.23266347215436,118.71799756332616,212.26695945610885
2503,111.24486882205913,118.71933028314325,212.31105356436143
2504,111.24620154187622,118.7892741981434,212.34644127825837
2505,111.28289489301554,118.79060691796049,212.4086917023772
2506,111.28422761283261,118.82632625012499,212.44836173301906
2507,111.2855603326497,118.86731001539741,212.47941351989812
2508,111.29007982308076,118.86864273521448,212.50392098334254
2509,111.29141254289785,118.89662862538503,212.53541263906396
2510,111.29274526271493,118.8979613452021,212.57067667380517
2511,111.294077982532,118.89929406501919,212.65249454952328
2512,111.31121211980232,118.98802424744508,212.6929966163396
2513,111.3125448396194,118.98935696726217,212.73989286393953
2514,111.3824014478483,119.0939415489277,212.74187809614926
2515,111.41476506083777,119.09527426874479,212.7543617078055
2516,111.50526410010443,119.2110538087215,212.78927103458796
2517,111.50659681992151,119.23261405763749,212.81166644147015
2518,111.61398170960766,119.27520386444792,212.8466741286686
2519,111.65792207578104,119.33944989444822,212.9898948195352
2520,111.7139519383891,119.39979741851998,213.05589482097153
2521,111.71528465820617,119.40113013833707,213.09712724533142
2522,111.71661737802326,119.47107405333722,213.10165995210565
2523,111.7671580363266,119.4909971078664,213.12032397407688
2524,111.82443157075416,119.50541740427145,213.13898799604812
2525,111.95721274149116,119.50675012408854,213.1402027507955
2526,111.95854546130825,119.63467649695959,213.18964310913816
2527,111.98367394235493,119.63600921677667,213.2394707967128
2528,111.98500666217201,119.66640890748897,213.28177934973274
2529,112.01198733746358,119.69519071641177,213.2951994543849
2530,112.06248899237944,119.69652343622886,213.32384818135506
2531,112.06382171219653,119.69785615604594,213.35764132870304
2532,112.09635537879626,119.69918887586303,213.38347708564464
2533,112.09768809861335,119.7005215956801,213.38480980546174
2534,112.09902081843043,119.76511666630822,213.46876114146886
2535,112.1003535382475,119.8173403590865,213.4928392930242
2536,112.10168625806459,119.87139406195163,213.49417201284126
2537,112.10301897788167,119.90711339411614,213.50751388902282
2538,112.11856693217848,119.90844611393322,213.50751388902282
2539,112.16063949788852,119.9544916110668,213.52181622035815
2540,112.1619722177056,119.95582433088389,213.52303097510554
2541,112.17890570604163,119.95715705070097,213.5242457298529
2542,112.18023842585872,119.98057008267668,213.53278606360988
2543,112.21779652370404,120.0080465454204,213.53400081835724
2544,112.21912924352111,120.12592896595713,213.5463664649438
2545,112.27000268104453,120.15846263255688,213.5587321115303
2546,112.31383658393375,120.2293764248157,213.58458553724427
2547,112.34069463070757,120.23070914463278,213.68077584847543
2548,112.36772902827843,120.23204186444987,213.77612376019414
2549,112.3690617480955,120.35274814544145,213.82800631953756
2550,112.39975034532631,120.35408086525854,213.8604704434114
2551,112.4010830651434,120.38078193219148,213.8604704434114
2552,112.40241578496048,120.38211465200857,213.86852172342006
2553,112.40374850477755,120.38344737182565,213.89878576473734
2554,112.56417721432565,120.38478009164274,213.906837044746
2555,112.56550993414274,120.38611281145981,213.94357954224574
2556,112.56684265395981,120.53637108377055,213.95296354207147
