Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
4393,157.16075722433035,151.50605741413253
4394,157.16075722433035,151.5061632613937
4395,157.210018580245,151.52724408526902
4396,157.210018580245,151.60798720987287
4397,157.28689595949328,151.60809305713403
4398,157.28689595949328,151.6081989043952
4399,157.31578579493527,151.60830475165636
4400,157.31578579493527,151.67223707212617
4401,157.31578579493527,151.67234291938732
4402,157.31578579493527,151.70840209338382
4403,157.38279491601673,151.708507940645
4404,157.38279491601673,151.70861378790616
4405,157.4333640920325,151.81137217897455
4406,157.48116129544545,151.82095939393906
4407,157.52895849885837,151.82106524120024
4408,157.55957965061125,151.82117108846143
4409,157.57185162864232,151.89265893688088
4410,157.57185162864232,152.0133801521153
4411,157.592777042009,152.09226855571666
4412,157.6696544212573,152.15129686929916
4413,157.6696544212573,152.1514027165603
4414,157.6696544212573,152.2674460393403
4415,157.7266872572457,152.29722796330833
4416,157.7266872572457,152.2973338105695
4417,157.77695488480342,152.2974396578307
4418,157.83137957848635,152.34128666044217
4419,157.90825695773464,152.35204621277904
4420,157.90825695773464,152.35215206004023
4421,157.90825695773464,152.3522579073014
4422,157.90825695773464,152.46505761936606
4423,157.94395963373807,152.50383593903393
4424,157.95373130864942,152.54966148814378
4425,157.99816824116124,152.68080527230498
4426,157.99816824116124,152.6926453042841
4427,157.99816824116124,152.74978398753368
4428,157.99816824116124,152.74988983479483
4429,158.04824705715973,152.749995682056
4430,158.04824705715973,152.80616799555997
4431,158.10727537074223,152.80627384282116
4432,158.10727537074223,152.8446318135432
4433,158.15301233363905,152.89955374317918
4434,158.15301233363905,152.9195889533292
4435,158.15301233363905,153.0139324106444
4436,158.15301233363905,153.01628560802592
4437,158.2298897128873,153.01839120621466
4438,158.2298897128873,153.09220824997377
4439,158.2298897128873,153.19140331500495
4440,158.2298897128873,153.1915091622661
4441,158.28717982990315,153.19161500952728
4442,158.36757745989505,153.238857291621
4443,158.36757745989505,153.23896313888218
4444,158.36757745989505,153.30558105307347
4445,158.48773570386047,153.36795208653828
4446,158.48773570386047,153.36805793379943
4447,158.48773570386047,153.36816378106062
4448,158.53967568346098,153.3682696283218
4449,158.53967568346098,153.36837547558295
4450,158.53967568346098,153.36848132284413
4451,158.54192303358133,153.40739482044532
4452,158.5534555952177,153.50076058340966
4453,158.57892504922555,153.5008664306708
4454,158.57892504922555,153.5737865419957
4455,158.57892504922555,153.67050089657397
4456,158.68655712624061,153.67060674383515
4457,158.72958608874976,153.72265257069685
4458,158.72958608874976,153.722758417958
4459,158.72958608874976,153.7228642652192
4460,158.75125691316123,153.72972342159207
4461,158.75125691316123,153.77235643557728
4462,158.75125691316123,153.79391504035718
4463,158.81577092063327,153.79402088761836
4464,158.81577092063327,153.88143366451408
4465,158.81577092063327,153.92542640241402
4466,158.81577092063327,153.9475419440812
4467,158.81577092063327,153.9722991158564
4468,158.82730348226963,154.09597464973263
4469,158.82730348226963,154.0960804969938
4470,158.93720197895613,154.09618634425496
4471,158.93720197895613,154.09629219151614
4472,158.93720197895613,154.0963980387773
4473,158.93720197895613,154.15121926489175
4474,159.00138077379393,154.15132511215293
4475,159.02630703102895,154.16461441905878
4476,159.02630703102895,154.16472026631996
4477,159.02630703102895,154.1648261135811
4478,159.07442741555667,154.1649319608423
4479,159.14062062374802,154.16503780810348
4480,159.17675429517183,154.16514365536463
4481,159.17675429517183,154.1652495026258
4482,159.17675429517183,154.17249935587427
4483,159.19624411504986,154.21774473431088
4484,159.2440413184628,154.28083610691868
4485,159.3003466781459,154.34179117755903
4486,159.38766101466376,154.3626186019419
4487,159.38766101466376,154.36272444920309
4488,159.38766101466376,154.47465382094657
4489,159.38766101466376,154.531447294785
4490,159.38766101466376,154.59772301473487
4491,159.41614972881683,154.59782886199605
4492,159.41614972881683,154.6920579536514
4493,159.46220709983658,154.78652985400555
4494,159.46220709983658,154.78663570126673
4495,159.64477112818514,154.7867415485279
4496,159.64477112818514,154.78684739578907
4497,159.64477112818514,154.80644306292828
4498,159.675392279938,154.80654891018943
4499,159.69028943165785,154.836599207007
4500,159.69028943165785,154.83670505426818
4501,159.69028943165785,154.83681090152933
4502,159.69028943165785,154.83691674879051
4503,159.7549588557319,154.83702259605167
4504,159.7549588557319,154.87283331397862
4505,159.7549588557319,154.87923358182346
4506,159.7549588557319,154.8793394290846
4507,159.80552803174766,154.8794452763458
4508,159.80552803174766,154.87955112360697
4509,159.8615151533741,154.87965697086813
4510,159.8615151533741,154.8797628181293
4511,159.8615151533741,154.92746883590002
4512,159.876026988002,154.92757468316117
4513,159.876026988002,154.92768053042235
4514,159.9250884978589,154.97076757181884
4515,159.9250884978589,154.97087341908
4516,159.9811549641017,154.99254424349147
4517,160.06926357682968,154.99265009075265
4518,160.06926357682968,154.9927559380138
4519,160.06926357682968,155.04882125392913
4520,160.20602243509023,155.0489271011903
4521,160.26208890133304,155.04903294845147
4522,160.27186057624442,155.04913879571262
4523,160.27186057624442,155.0492446429738
4524,160.36071659886903,155.0672152703905
4525,160.36071659886903,155.0673211176517
4526,160.36071659886903,155.06742696491284
4527,160.36071659886903,155.10602418205508
4528,160.36071659886903,155.15503482165644
4529,160.3832600346446,155.1551406689176
4530,160.4288396251381,155.19592924223804
4531,160.479609177026,155.1960350894992
4532,160.50501169145065,155.29369733000948
4533,160.50501169145065,155.30553736198863
4534,160.50501169145065,155.3056432092498
4535,160.52926850643308,155.30574905651096
4536,160.52926850643308,155.30585490377214
4537,160.52926850643308,155.3388925759494
4538,160.627894410069,155.33899842321054
4539,160.627894410069,155.3667470853375
4540,160.627894410069,155.36685293259865
4541,160.6662940581028,155.36695877985983
4542,160.6662940581028,155.367064627121
4543,160.6662940581028,155.39022509126073
4544,160.6662940581028,155.43863962059515
4545,160.6662940581028,155.43874546785634
4546,160.6662940581028,155.4801631787627
4547,160.73226316940915,155.48026902602388
4548,160.73226316940915,155.59932443774346
4549,160.77529213191832,155.64031654184382
4550,160.81094072118077,155.640422389105
4551,160.8621788731684,155.64052823636615
4552,160.9252103487807,155.65128778870306
4553,160.96360999681454,155.6513936359642
4554,160.96360999681454,155.6514994832254
4555,161.0423925531547,155.65160533048657
4556,161.12008025674646,155.6816556273041
4557,161.12008025674646,155.69678815233456
4558,161.12008025674646,155.69689399959572
4559,161.25651479784963,155.6969998468569
4560,161.25651479784963,155.7563214963127
4561,161.25651479784963,155.82147358337244
4562,161.25651479784963,155.8215794306336
4563,161.26716850292536,155.82168527789477
4564,161.26716850292536,155.82179112515593
4565,161.26716850292536,155.8541720204971
4566,161.26716850292536,155.8986110101408
4567,161.26716850292536,155.89871685740198
4568,161.26716850292536,155.89882270466313
4569,161.26716850292536,155.9584481091555
4570,161.26716850292536,155.95855395641667
4571,161.26716850292536,155.9927502101196
4572,161.2796360498036,155.99285605738078
4573,161.2796360498036,156.06121195020464
4574,161.3178311508857,156.09904441419167
4575,161.3448502855511,156.13844096896156
4576,161.41136235248123,156.1385468162227
4577,161.41136235248123,156.1601054210026
4578,161.41136235248123,156.27488704646768
4579,161.41136235248123,156.27499289372886
4580,161.41136235248123,156.27509874099002
4581,161.41136235248123,156.29426183739278
4582,161.42823248336654,156.29436768465396
4583,161.42823248336654,156.29447353191512
4584,161.42823248336654,156.2945793791763
4585,161.47617048855645,156.29468522643748
4586,161.5154134349842,156.3396018052514
4587,161.5154134349842,156.3776227380535
4588,161.5154134349842,156.37772858531469
4589,161.5154134349842,156.37783443257587
4590,161.5895143079299,156.4899433254124
4591,161.61219686319666,156.51746343561712
4592,161.64281801494954,156.51756928287827
4593,161.66690808493632,156.51767513013945
4594,161.70510318601842,156.5177809774006
4595,161.7440166836196,156.57218578796233
4596,161.7440166836196,156.61989180573303
4597,161.7440166836196,156.6199976529942
4598,161.7440166836196,156.62010350025537
4599,161.86873069155183,156.64635694688124
4600,161.86873069155183,156.64646279414242
4601,161.89898367343662,156.64656864140358
4602,161.89898367343662,156.64667448866476
4603,161.96635862174338,156.64678033592594
4604,161.96635862174338,156.6468861831871
4605,161.96635862174338,156.64699203044827
4606,161.96635862174338,156.70139610813015
4607,162.0311430176955,156.7702569283045
4608,162.09018968599855,156.8507320007535
4609,162.09018968599855,156.8508378480147
4610,162.09018968599855,156.85094369527584
4611,162.1199716099666,156.85104954253703
4612,162.1199716099666,156.85115538979818
4613,162.1199716099666,156.9030792072725
4614,162.1199716099666,156.90318505453368
4615,162.13752159358253,156.90329090179483
4616,162.13752159358253,157.01144450086298
4617,162.18004876030656,157.03769794748888
4618,162.18004876030656,157.117380066514
4619,162.21840577950735,157.11748591377517
4620,162.21840577950735,157.16685691407147
4621,162.21840577950735,157.16696276133263
4622,162.21840577950735,157.1670686085938
4623,162.21840577950735,157.167174455855
4624,162.23892234951043,157.16728030311614
4625,162.23892234951043,157.20257209559136
4626,162.23892234951043,157.20267794285252
4627,162.2805420021634,157.2027837901137
4628,162.2805420021634,157.20288963737488
4629,162.2805420021634,157.20299548463603
4630,162.2805420021634,157.20310133189722
4631,162.34780718257716,157.2671495310565
4632,162.34780718257716,157.26725537831766
4633,162.34780718257716,157.26736122557884
4634,162.39084396138531,157.26746707284002
4635,162.40773045833765,157.26757292010117
4636,162.4202238714455,157.28374849759865
4637,162.4268919054001,157.28385434485983
4638,162.4268919054001,157.28396019212101
4639,162.4268919054001,157.28406603938217
4640,162.4839247413885,157.3225289058441
4641,162.4839247413885,157.35377977564576
4642,162.51017818801438,157.38552114533223
4643,162.56576498470673,157.3856269925934
4644,162.56576498470673,157.38573283985457
4645,162.60467848230792,157.38583868711572
4646,162.60467848230792,157.3859445343769
4647,162.60467848230792,157.38605038163809
4648,162.61651851428707,157.41843127697922
4649,162.61651851428707,157.4185371242404
4650,162.62527591217682,157.41864297150158
4651,162.68978991964883,157.41874881876274
4652,162.68978991964883,157.43834448590195
4653,162.82198710440096,157.4384503331631
4654,162.84802533255757,157.56144926048648
4655,162.84802533255757,157.61224300619364
4656,162.92490271180583,157.66003074223215
4657,162.9926000755807,157.66013658949333
4658,162.9926000755807,157.7663945135969
4659,162.9926000755807,157.8531008920088
4660,163.00105794206917,157.85320673926998
4661,163.00105794206917,157.85331258653113
4662,163.00105794206917,157.8534184337923
4663,163.05174584051514,157.86602767100075
4664,163.05174584051514,157.86613351826193
4665,163.05174584051514,157.86623936552309
4666,163.12456010457885,157.8937594757278
4667,163.12456010457885,157.89386532298894
4668,163.18924130860498,157.98545584594723
4669,163.2290075716229,158.0242341656151
4670,163.29739882844115,158.02434001287628
4671,163.29739882844115,158.02444586013743
4672,163.3058566949296,158.02455170739862
4673,163.3058566949296,158.02465755465977
4674,163.3058566949296,158.02476340192095
4675,163.3058566949296,158.0571442972621
4676,163.37704064330654,158.09018196943936
4677,163.43146533698945,158.0902878167005
4678,163.43146533698945,158.0903936639617
4679,163.46466753220017,158.09049951122284
4680,163.62462595577864,158.09060535848403
4681,163.62462595577864,158.0907112057452
4682,163.68913996325068,158.09081705300636
4683,163.68913996325068,158.1765875221833
4684,163.7321767420588,158.17669336944448
4685,163.7321767420588,158.17679921670566
4686,163.7321767420588,158.1769050639668
4687,163.75764619606667,158.2277366100401
4688,163.75764619606667,158.22784245730128
4689,163.75764619606667,158.29377765298867
4690,163.78058421186162,158.32707043341148
4691,163.86723554571557,158.32717628067263
4692,163.87352996629926,158.3535570816401
4693,163.87352996629926,158.3536629289013
4694,163.87352996629926,158.35376877616244
4695,163.87352996629926,158.47097446308695
4696,163.90378294818404,158.4710803103481
4697,163.97132461959865,158.47118615760928
4698,163.97132461959865,158.47129200487046
4699,163.97132461959865,158.53898936864533
4700,164.0098159894797,158.57137026398647
4701,164.0098159894797,158.57147611124765
4702,164.0098159894797,158.57158195850883
4703,164.067802388131,158.57168780576998
4704,164.067802388131,158.57179365303116
4705,164.067802388131,158.57189950029232
4706,164.067802388131,158.5720053475535
4707,164.067802388131,158.57211119481468
4708,164.1599280283703,158.57221704207583
4709,164.17119471427947,158.61156583576476
4710,164.17119471427947,158.61167168302592
4711,164.17119471427947,158.6117775302871
4712,164.17119471427947,158.61188337754828
4713,164.17119471427947,158.61198922480943
4714,164.17965258076794,158.70176429651642
4715,164.17965258076794,158.7663841512496
4716,164.23037827958004,158.78245953082046
4717,164.2710610056393,158.8476116178802
4718,164.2710610056393,158.84771746514136
4719,164.2710610056393,158.84782331240254
4720,164.2710610056393,158.8479291596637
4721,164.2710610056393,158.84803500692487
4722,164.2710610056393,158.84814085418606
4723,164.2710610056393,158.88892942750647
4724,164.30196577946205,158.95191739720153
4725,164.3404967287883,159.000924117569
4726,164.3404967287883,159.00738171228596
4727,164.3404967287883,159.00748755954714
4728,164.3404967287883,159.00759340680833
4729,164.3404967287883,159.00769925406948
4730,164.3404967287883,159.00780510133066
4731,164.3404967287883,159.09658187158828
4732,164.39607513724866,159.09668771884947
4733,164.39607513724866,159.09679356611065
4734,164.41296163420103,159.0968994133718
4735,164.41296163420103,159.2260862398497
4736,164.51496263561572,159.22619208711086
4737,164.51496263561572,159.22629793437204
4738,164.51496263561572,159.22640378163322
4739,164.51496263561572,159.22650962889438
4740,164.51496263561572,159.22661547615556
4741,164.51496263561572,159.2267213234167
4742,164.51496263561572,159.27010700875513
4743,164.51496263561572,159.27021285601631
4744,164.51496263561572,159.2703187032775
4745,164.51496263561572,159.27042455053865
4746,164.51496263561572,159.31645100667097
4747,164.5340198847573,159.31655685393213
4748,164.5340198847573,159.34281030055803
4749,164.6137691562447,159.34291614781918
4750,164.6137691562447,159.34302199508036
4751,164.6520212797056,159.41696477034134
4752,164.6520212797056,159.41707061760252
4753,164.6520212797056,159.41717646486367
4754,164.79704784675977,159.44817961240304
4755,164.87650963061145,159.4482854596642
4756,164.8889771774897,159.4870637793321
4757,164.8889771774897,159.48716962659324
4758,164.94165209685167,159.48727547385442
4759,164.9626270734658,159.4873813211156
4760,164.99555889838186,159.48748716837676
4761,164.99555889838186,159.48759301563794
4762,164.99555889838186,159.4876988628991
4763,164.99555889838186,159.5422294038432
4764,165.00533057329324,159.5797822021495
4765,165.06457140395764,159.61745123112533
4766,165.06457140395764,159.61755707838648
4767,165.12851375585575,159.61766292564766
4768,165.1745711268755,159.6768154412119
4769,165.24074187157902,159.73121951889374
4770,165.24074187157902,159.79583937362696
4771,165.2899274750648,159.79846391312893
4772,165.32083224888757,159.79856976039008
4773,165.32083224888757,159.84473297867098
4774,165.36151497494683,159.84483882593216
4775,165.41345495454735,159.86167004711672
4776,165.41345495454735,159.8617758943779
4777,165.419749375131,159.86188174163905
4778,165.49743707872273,159.86198758890023
4779,165.59230147017982,159.8620934361614
4780,165.59230147017982,159.9500881283524
4781,165.64023947536973,159.96270215056478
4782,165.64023947536973,159.96280799782596
4783,165.64023947536973,159.96291384508714
4784,165.64023947536973,159.9630196923483
4785,165.64023947536973,159.96312553960948
4786,165.64023947536973,160.01681905204603
4787,165.64023947536973,160.01692489930718
4788,165.68950462840488,160.01703074656837
4789,165.81694508742717,160.03785817095124
4790,165.81694508742717,160.03796401821242
4791,165.81694508742717,160.0778361284915
4792,165.81694508742717,160.07794197575268
4793,165.84725712617563,160.07804782301383
4794,165.84725712617563,160.07815367027501
4795,165.84725712617563,160.0782595175362
4796,165.856738493879,160.139706597807
4797,165.856738493879,160.13981244506817
4798,165.88705053262748,160.13991829232936
4799,165.9625988026338,160.1400241395905
4800,166.02496983609862,160.1401299868517
4801,166.07261205997517,160.14023583411284
4802,166.12742814234997,160.1700177580809
4803,166.12742814234997,160.17012360534207
4804,166.12742814234997,160.17689748655783
4805,166.12742814234997,160.17700333381902
4806,166.12742814234997,160.1965990009582
4807,166.12742814234997,160.19670484821938
4808,166.12742814234997,160.19681069548056
4809,166.12742814234997,160.19691654274172
4810,166.12742814234997,160.1970223900029
4811,166.12742814234997,160.19712823726405
4812,166.12742814234997,160.23604680065628
4813,166.15721006631802,160.23615264791744
4814,166.1762673154596,160.23625849517862
4815,166.1762673154596,160.2363643424398
4816,166.29747894628582,160.2574451663151
4817,166.29747894628582,160.25755101357626
4818,166.3921742038513,160.25765686083744
4819,166.3921742038513,160.2906945330147
4820,166.4203784130422,160.4178765423864
4821,166.4203784130422,160.4641224939131
4822,166.46866609964977,160.46422834117428
4823,166.46866609964977,160.47660616646652
4824,166.46866609964977,160.51496413718854
4825,166.46866609964977,160.64570683719532
4826,166.46866609964977,160.6458126844565
4827,166.51935399809574,160.6729376663831
4828,166.51935399809574,160.71140053284503
4829,166.70680996589067,160.72098774780954
4830,166.70680996589067,160.72109359507073
4831,166.70680996589067,160.72119944233188
4832,166.74562268202172,160.74758024329935
4833,166.8540470315931,160.74768609056053
4834,166.8540470315931,160.7477919378217
4835,166.8540470315931,160.74789778508287
4836,166.8540470315931,160.74800363234402
4837,166.8540470315931,160.7481094796052
4838,166.8540470315931,160.7482153268664
4839,166.91125286730494,160.74832117412754
4840,166.91125286730494,160.77335327862374
4841,166.9337963030805,160.77345912588493
4842,166.95546712749197,160.77356497314608
4843,167.01188758852558,160.77367082040726
4844,167.01188758852558,160.8367391105004
4845,167.06610358883995,160.83684495776157
4846,167.11637121639768,160.9210835368628
4847,167.11637121639768,160.92118938412398
4848,167.18124708322688,160.97778514835946
4849,167.2276852768053,160.9778909956206
4850,167.25346951726698,161.0136285981557
4851,167.25346951726698,161.03627788119243
4852,167.3054854456945,161.0363837284536
4853,167.3054854456945,161.03648957571477
4854,167.3054854456945,161.0995578658079
4855,167.34008810414923,161.2258396009675
4856,167.35795288430478,161.22594544822866
4857,167.35795288430478,161.3485566057928
4858,167.35795288430478,161.3863890697798
4859,167.35795288430478,161.39967837668567
4860,167.35795288430478,161.42443554846085
4861,167.35795288430478,161.45832017953768
4862,167.4230422463973,161.52493809372896
4863,167.4230422463973,161.52504394099012
4864,167.4230422463973,161.5990124945837
4865,167.4230422463973,161.62988520459672
4866,167.4230422463973,161.62999105185787
4867,167.4230422463973,161.66572865439295
4868,167.4512464555882,161.66583450165413
4869,167.49557959797073,161.66594034891529
4870,167.49716245351007,161.67757875781282
4871,167.49716245351007,161.74064704790595
4872,167.49716245351007,161.74075289516713
4873,167.49716245351007,161.74085874242832
4874,167.49716245351007,161.74096458968947
4875,167.49716245351007,161.76848469989415
4876,167.49716245351007,161.806271342844
4877,167.56220869330863,161.8581951603183
4878,167.56220869330863,161.85830100757948
4879,167.56220869330863,161.85840685484067
4880,167.58962295625216,161.91755937040486
4881,167.59811925471783,161.96948318787918
4882,167.6784884799057,161.98186101317143
4883,167.75829804606866,161.98196686043258
4884,167.84489857721937,161.98207270769376
4885,167.89269578063232,162.00004333511046
4886,167.90320368865622,162.00014918237164
4887,167.90320368865622,162.0002550296328
4888,168.03632139761288,162.00036087689398
4889,168.07527473924614,162.00046672415516
4890,168.07527473924614,162.02846360492734
4891,168.07527473924614,162.0285694521885
4892,168.07527473924614,162.02867529944967
4893,168.07527473924614,162.02878114671086
4894,168.1345287222149,162.028886993972
4895,168.1915615582033,162.06875910425111
4896,168.1915615582033,162.06886495151227
4897,168.1915615582033,162.06897079877345
4898,168.1915615582033,162.0690766460346
4899,168.1915615582033,162.06918249329578
4900,168.2328734218485,162.1232074006058
4901,168.34378803250573,162.12331324786697
4902,168.34378803250573,162.17414479394023
4903,168.40846923653186,162.1742506412014
4904,168.40846923653186,162.19982594247043
4905,168.40846923653186,162.19993178973158
4906,168.40846923653186,162.2210126136069
4907,168.40846923653186,162.3061578651974
4908,168.40846923653186,162.3062637124586
4909,168.42093678341013,162.30636955971974
4910,168.42093678341013,162.3212667114396
4911,168.46887478860003,162.35155331786456
4912,168.46887478860003,162.3516591651257
4913,168.46887478860003,162.3517650123869
4914,168.52069275881317,162.40817621933118
4915,168.56641246066187,162.40828206659234
4916,168.56641246066187,162.46219319060657
4917,168.56641246066187,162.46865078532352
4918,168.58786521818058,162.53368153912328
4919,168.58786521818058,162.53378738638443
4920,168.64400542918628,162.56682505856168
4921,168.64400542918628,162.60288423255818
4922,168.6869866233216,162.6389434065547
4923,168.6869866233216,162.6778619699469
4924,168.6869866233216,162.67796781720807
4925,168.6869866233216,162.73437902415236
4926,168.7158764587636,162.7728418906143
4927,168.7158764587636,162.8085963271379
4928,168.7413722501258,162.87379153649164
4929,168.77457444533653,162.8738973837528
4930,168.8224982580696,162.87400323101397
4931,168.8224982580696,162.87410907827513
4932,168.8224982580696,162.91069987520171
4933,168.8224982580696,162.9378248571283
4934,168.8224982580696,162.93793070438946
4935,168.9022950988776,162.99452646862494
4936,168.9022950988776,163.04275489779803
4937,168.9022950988776,163.05765204951788
4938,168.9626840259267,163.05775789677904
4939,169.00464296336196,163.05786374404022
4940,169.00464296336196,163.0579695913014
4941,169.03782989652362,163.09456038822796
4942,169.0760249976057,163.25717332384235
4943,169.0760249976057,163.34481928955242
4944,169.0760249976057,163.3939866466705
4945,169.11670772366497,163.39409249393168
4946,169.19734007166733,163.39419834119286
4947,169.19734007166733,163.4324992895361
4948,169.21421020255264,163.48690410009783
4949,169.27070011952694,163.487009947359
4950,169.27070011952694,163.48711579462017
4951,169.27070011952694,163.50923110674344
4952,169.27070011952694,163.5093369540046
4953,169.27070011952694,163.57595486819588
4954,169.32700547921007,163.57606071545706
4955,169.32700547921007,163.63904868515212
4956,169.32700547921007,163.6873681433442
4957,169.35993730412613,163.68747399060538
4958,169.35993730412613,163.723228427129
4959,169.35993730412613,163.7618652237164
4960,169.35993730412613,163.80032809017834
4961,169.35993730412613,163.80043393743952
4962,169.4287812792299,163.81207234633706
4963,169.4287812792299,163.8988194187795
4964,169.43914554842635,163.97712417676715
4965,169.43914554842635,164.03353538371144
4966,169.43914554842635,164.0336412309726
4967,169.5036595558984,164.03374707823377
4968,169.5036595558984,164.03385292549495
4969,169.5036595558984,164.0648560730343
4970,169.5036595558984,164.07998859806474
4971,169.5036595558984,164.0800944453259
4972,169.5036595558984,164.08020029258708
4973,169.5036595558984,164.14424849174637
4974,169.5036595558984,164.14435433900752
4975,169.5036595558984,164.1444601862687
4976,169.5036595558984,164.14456603352988
4977,169.52038492982177,164.16963936926172
4978,169.52038492982177,164.1697452165229
4979,169.52038492982177,164.2088044054173
4980,169.52238468074935,164.29157494486
4981,169.52238468074935,164.29168079212118
4982,169.52238468074935,164.29178663938234
4983,169.52238468074935,164.30254619171924
4984,169.58185851544002,164.3026520389804
4985,169.63827897647363,164.30275788624158
4986,169.63827897647363,164.30286373350276
4987,169.63827897647363,164.30296958076391
4988,169.63827897647363,164.40048774306246
4989,169.63827897647363,164.40059359032364
4990,169.69434544271644,164.50977628621095
4991,169.70885727734432,164.55291109598127
4992,169.74274190842112,164.5593113638261
4993,169.82152446476132,164.55941721108726
4994,169.87881458177714,164.55952305834845
4995,169.87881458177714,164.5596289056096
4996,169.87881458177714,164.55973475287078
4997,169.90082427618316,164.55984060013196
4998,169.90082427618316,164.55994644739312
4999,169.90082427618316,164.5600522946543
5000,169.90082427618316,164.56015814191545
5001,169.90082427618316,164.56026398917663
5002,169.90082427618316,164.56036983643781
5003,169.90082427618316,164.56047568369897
5004,169.90082427618316,164.56058153096015
5005,169.90082427618316,164.57571405599057
5006,169.99076835815703,164.57581990325176
5007,170.03520529066884,164.5759257505129
5008,170.03520529066884,164.5760315977741
5009,170.03520529066884,164.58489484292502
5010,170.03520529066884,164.58500069018618
5011,170.03520529066884,164.6236374867736
5012,170.03520529066884,164.636210880913
5013,170.03520529066884,164.6363167281742
5014,170.10346743642913,164.63642257543535
5015,170.14649639893827,164.63652842269653
5016,170.14649639893827,164.67232854688126
5017,170.14649639893827,164.6724343941424
5018,170.19221610078696,164.76995407760597
5019,170.19221610078696,164.77005992486716
5020,170.19221610078696,164.77016577212834
5021,170.19221610078696,164.81460476177205
5022,170.19221610078696,164.8147106090332
5023,170.23383575343993,164.84270748980538
5024,170.23383575343993,164.91239340845766
5025,170.23383575343993,164.91249925571884
5026,170.23383575343993,164.91260510298
5027,170.23383575343993,164.91271095024118
5028,170.27658658546164,165.01742375599716
5029,170.27658658546164,165.0175296032583
5030,170.27658658546164,165.0657558350472
5031,170.3074913592844,165.06586168230837
5032,170.3074913592844,165.06596752956955
5033,170.3074913592844,165.10167240023532
5034,170.32977073363708,165.1017782474965
5035,170.3684432060438,165.10188409475765
5036,170.42513083262108,165.10198994201883
5037,170.42513083262108,165.20961417734088
5038,170.48370545481583,165.23567641794892
5039,170.48370545481583,165.27143085447253
5040,170.51401749356432,165.2715367017337
5041,170.57879028961037,165.37272567224315
5042,170.6438796517029,165.38128938599277
5043,170.65263704959267,165.38139523325395
5044,170.735788997949,165.43331905072824
5045,170.735788997949,165.45414647511114
5046,170.735788997949,165.4542523223723
5047,170.735788997949,165.45435816963348
5048,170.735788997949,165.45950582555935
5049,170.735788997949,165.45961167282053
5050,170.78469379028917,165.4597175200817
5051,170.82043139282425,165.45982336734286
5052,170.8743504528731,165.45992921460405
5053,170.90497160462596,165.4600350618652
5054,170.90497160462596,165.46014090912638
5055,170.94473786764388,165.46024675638756
5056,171.00607910065352,165.46035260364872
5057,171.0283584750062,165.49927116704094
5058,171.0283584750062,165.4993770143021
5059,171.11495900615694,165.49948286156328
5060,171.16308158806885,165.54966752482295
5061,171.16308158806885,165.63524932266216
5062,171.20439345171405,165.63535516992334
5063,171.3128881913052,165.69438348350585
5064,171.3128881913052,165.694489330767
5065,171.3128881913052,165.75927638205434
5066,171.36918169318383,165.7593822293155
5067,171.41523906420355,165.8187038787713
5068,171.41523906420355,165.86269661667123
5069,171.41523906420355,165.9118639737893
5070,171.41523906420355,165.9119698210505
5071,171.41523906420355,165.91207566831164
5072,171.41523906420355,166.0500420194351
5073,171.43989038871757,166.05014786669625
5074,171.43989038871757,166.11159494696707
5075,171.43989038871757,166.1600094763015
5076,171.43989038871757,166.272023031163
5077,171.43989038871757,166.30506070334025
5078,171.43989038871757,166.3646861078326
5079,171.43989038871757,166.36479195509378
5080,171.43989038871757,166.36489780235496
5081,171.43999623597875,166.3650036496161
5082,171.43999623597875,166.3651094968773
5083,171.48926138901388,166.38722480900054
5084,171.48926138901388,166.38733065626172
5085,171.48926138901388,166.453948570453
5086,171.53816618135406,166.49849135022598
5087,171.53816618135406,166.5504151677003
5088,171.53816618135406,166.55052101496148
5089,171.60545878300655,166.55908472871107
5090,171.60545878300655,166.5851469693191
5091,171.60545878300655,166.5852528165803
5092,171.60545878300655,166.58535866384145
5093,171.60545878300655,166.58546451110263
5094,171.64884446834498,166.58557035836378
5095,171.67051529275642,166.65326772213865
5096,171.67051529275642,166.65337356939983
5097,171.78281192140386,166.653479416661
5098,171.78281192140386,166.65358526392217
5099,171.91162928025267,166.66871778895262
5100,171.91162928025267,166.66882363621377
5101,171.94768845424917,166.66892948347495
5102,172.01923293221796,166.6690353307361
5103,172.14618199172432,166.68965774800037
5104,172.1970689099998,166.68976359526155
5105,172.1970689099998,166.69955151695876
5106,172.1970689099998,166.69965736421995
5107,172.2075768180237,166.7711452126394
5108,172.2075768180237,166.77125105990055
5109,172.2381979697766,166.83894842367542
5110,172.2381979697766,166.8390542709366
5111,172.28123474858472,166.91441607417926
5112,172.28123474858472,166.92701533454826
5113,172.28123474858472,166.96032337702016
5114,172.32844368998065,166.9604292242813
5115,172.32844368998065,166.9605350715425
5116,172.32844368998065,167.0685589008124
5117,172.3796818419683,167.08555124502593
5118,172.44436304599444,167.12446474262714
5119,172.49245390294405,167.1245705898883
5120,172.49245390294405,167.17533735869196
5121,172.49245390294405,167.17544320595314
5122,172.49245390294405,167.1819008006701
5123,172.53498106966808,167.18200664793125
5124,172.53498106966808,167.20055694932086
5125,172.53498106966808,167.24364399071732
5126,172.53498106966808,167.2437498379785
5127,172.58444231932523,167.24385568523968
5128,172.58444231932523,167.24396153250083
5129,172.58444231932523,167.30135749677783
