Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
1313,82.70818732028498,77.87645110212688
1314,82.70950234781489,77.96100948646986
1315,82.7576936055219,77.96186225229054
1316,82.75900863305179,77.97156919716433
1317,82.79863476387823,77.97242196298501
1318,82.81101943504379,77.9732747288057
1319,82.87948931645211,78.03103056766021
1320,82.91132037587077,78.11518735248912
1321,83.0069691966535,78.1977863113406
1322,83.14009859462733,78.28135643691402
1323,83.24997343047536,78.2822092027347
1324,83.3375895125134,78.30028514444868
1325,83.34940439166643,78.34045395102827
1326,83.40112564215995,78.38023951186433
1327,83.45321144807181,78.38109227768501
1328,83.45452647560171,78.3819450435057
1329,83.49025925949964,78.41017337135528
1330,83.49157428702954,78.41102613717597
1331,83.49288931455945,78.41187890299665
1332,83.49420434208935,78.4168416537974
1333,83.51051521252961,78.41769441961809
1334,83.51183024005951,78.44122380348692
1335,83.51314526758941,78.4420765693076
1336,83.60285933670052,78.49328043072224
1337,83.71801725701546,78.52288499179433
1338,83.71933228454536,78.52373775761501
1339,83.76106871163299,78.54672083654795
1340,83.81649897831073,78.54757360236863
1341,83.88211901266308,78.6038546448439
1342,83.883434040193,78.64017580160021
1343,83.95846336566602,78.70395344758073
1344,83.95977839319593,78.71913125646032
1345,83.96109342072583,78.79078654896058
1346,83.96240844825573,78.8453104004341
1347,84.02263518948506,78.8461631662548
1348,84.02395021701497,78.86925704294543
1349,84.02526524454487,78.87010980876612
1350,84.10328540612011,78.88758222615131
1351,84.22388874375551,78.9259537083199
1352,84.29407864736989,78.92680647414058
1353,84.39218695564797,78.93886946799599
1354,84.39350198317787,78.93972223381667
1355,84.46745271918392,79.036181823692
1356,84.54679880793353,79.03703458951269
1357,84.54811383546343,79.05778134579285
1358,84.59411557238359,79.10746857494703
1359,84.5954305999135,79.10832134076773
1360,84.5967456274434,79.10917410658841
1361,84.64991971326181,79.1100268724091
1362,84.70534997993956,79.11087963822978
1363,84.70666500746947,79.22768070963194
1364,84.70798003499937,79.22853347545262
1365,84.80420951159691,79.27138475601849
1366,84.84617504802108,79.30476957991007
1367,84.88005006252143,79.34004010209877
1368,84.9198356233575,79.37636125885507
1369,84.9211506508874,79.43455512758678
1370,84.9224656784173,79.43540789340746
1371,84.92378070594721,79.50997495717127
1372,84.92509573347711,79.51082772299195
1373,85.05228930700358,79.54692082777783
1374,85.13898346880752,79.64056846782543
1375,85.14029849633742,79.78120417917519
1376,85.14161352386733,79.82488039652907
1377,85.19339239838357,79.86454376804485
1378,85.22345922116487,79.9070480380399
1379,85.22477424869479,79.9079008038606
1380,85.2665106757824,79.99532849036976
1381,85.33077843101083,79.99618125619045
1382,85.37368259231471,79.99703402201114
1383,85.3749976198446,79.99788678783182
1384,85.37631264737452,80.05825191634824
1385,85.42043386952346,80.07245869635274
1386,85.42174889705336,80.07331146217342
1387,85.54656843656943,80.0741642279941
1388,85.54788346409933,80.07501699381478
1389,85.56255250581304,80.1402635650452
1390,85.62262087559347,80.19652099123518
1391,85.66644830933146,80.19737375705586
1392,85.66776333686136,80.2394145066535
1393,85.83503164351292,80.3160580162894
1394,85.83634667104283,80.39758111233884
1395,85.85979201168497,80.39843387815952
1396,85.90555412258799,80.43838838471478
1397,85.91807937815261,80.48089265470983
1398,85.96004491457678,80.56516166804111
1399,85.96135994210668,80.58554216866779
1400,85.9626749696366,80.72980348464716
1401,86.04202105838618,80.76063446900586
1402,86.04333608591608,80.76148723482655
1403,86.044651113446,80.84037106186693
1404,86.04596614097589,80.88567091106071
1405,86.0472811685058,80.95872477209942
1406,86.0932640223857,81.03184097595773
1407,86.09457904991561,81.03269374177842
1408,86.09589407744551,81.0335465075991
1409,86.0972091049754,81.03439927341978
1410,86.17432790112876,81.03525203924048
1411,86.17564292865868,81.03610480506116
1412,86.29705103033679,81.15913974776339
1413,86.39720467554977,81.21659610240154
1414,86.4430132448039,81.28220003795788
1415,86.53100106411637,81.34386843458745
1416,86.53231609164627,81.3949493273259
1417,86.53363111917618,81.55352734460574
1418,86.60599622796289,81.55438011042642
1419,86.60731125549279,81.5886325207704
1420,86.6846060840881,81.67062898663782
1421,86.685921111618,81.80385707202821
1422,86.68723613914791,81.84670835259408
1423,86.68855116667781,81.92335186222996
1424,86.7180083233851,81.98256608676621
1425,86.719323350915,82.00866086309382
1426,86.74263997062825,82.14838599892099
1427,86.76686936071151,82.14923876474168
1428,86.81951627874358,82.15009153056236
1429,86.82083130627348,82.15094429638305
1430,86.87284097504563,82.232764607137
1431,86.87415600257553,82.2336173729577
1432,86.87547103010544,82.29277863828318
1433,86.92308099406921,82.29363140410388
1434,86.98315927622677,82.29448416992456
1435,87.01994269469229,82.43683114636184
1436,87.0212577222222,82.50684734010056
1437,87.08093420846765,82.67076686719511
1438,87.08224923599757,82.69584000823157
1439,87.08356426352746,82.81975568774638
1440,87.14032116653961,82.82060845356706
1441,87.23998748491783,82.82146121938774
1442,87.27421177148831,82.95209770792158
1443,87.27552679901821,82.95295047374228
1444,87.27684182654812,82.98944524972127
1445,87.31314486948271,83.06913167598512
1446,87.31445989701261,83.12773385363045
1447,87.31577492454252,83.2293018700019
1448,87.31708995207242,83.28976035129097
1449,87.31840497960232,83.30876116190193
1450,87.35413776350025,83.34604939970669
1451,87.35545279103016,83.39841833292866
1452,87.35676781856006,83.47891563543807
1453,87.35808284608996,83.47976840125875
1454,87.35939787361987,83.48062116707943
1455,87.36071290114977,83.5231254370745
1456,87.39846340066374,83.52397820289518
1457,87.39977842819364,83.52483096871586
1458,87.42333456659351,83.52568373453656
1459,87.42464959412341,83.52653650035724
1460,87.51244906156535,83.52738926617792
1461,87.51376408909525,83.64562493683664
1462,87.61054288966062,83.77096531386611
1463,87.71891895392291,83.84984914090649
1464,87.72023398145282,83.95534692441147
1465,87.78595453291629,84.00580203549234
1466,87.82658421735668,84.06553913184017
1467,87.88350018017665,84.06639189766085
1468,87.93511945604935,84.06724466348155
1469,87.93643448357925,84.07558205209534
1470,87.98649475168362,84.11660533562693
1471,88.08942695106946,84.16729835297622
1472,88.11063596905883,84.18656479184135
1473,88.14665502996885,84.23788140464836
1474,88.14855446815979,84.2889622973868
1475,88.19582145599749,84.2898150632075
1476,88.19713648352739,84.29066782902818
1477,88.1984515110573,84.37160257834483
1478,88.25023038557353,84.37245534416552
1479,88.34167422478579,84.42029275245105
1480,88.46238639869362,84.42114551827173
1481,88.51068606868837,84.6208090273602
1482,88.51200109621827,84.74425081486591
1483,88.51331612374818,84.84894324750002
1484,88.61522937547248,84.8891120540796
1485,88.65187916607007,84.91970350123913
1486,88.69336471131088,84.97449580024042
1487,88.70382698376194,85.02668045656327
1488,88.71549139011607,85.22692268261626
1489,88.72471904829611,85.264516159639
1490,88.78732474816798,85.33894543412919
1491,88.78863977569787,85.36247481799802
1492,88.78995480322779,85.40782112554292
1493,88.79126983075768,85.4086738913636
1494,88.7925848582876,85.45999050417062
1495,88.82387810435552,85.4608432699913
1496,88.82519313188541,85.46169603581198
1497,88.82650815941533,85.51621988728552
1498,88.82782318694522,85.55130357711816
1499,88.8789802011087,85.55215634293884
1500,88.91703593984066,85.55300910875954
1501,88.97830010173426,85.55386187458022
1502,89.01525713942247,85.6467020923951
1503,89.01657216695239,85.68722740776832
1504,89.057120981305,85.71129918812615
1505,89.0938345719847,85.78885708799217
1506,89.1388562881297,85.8463134426303
1507,89.18984149304896,85.847166208451
1508,89.19115652057886,85.84801897427168
1509,89.24538861843189,85.86275196299707
1510,89.2913714723118,85.8865190913711
1511,89.33735432619169,85.94042015989156
1512,89.3386693537216,86.01148767338584
1513,89.44034435471224,86.1005591799739
1514,89.50692609537225,86.117039309718
1515,89.50824112290215,86.11789207553868
1516,89.52224488295433,86.21536269960151
1517,89.57054455294907,86.23889208347035
1518,89.64640371840592,86.30621318652678
1519,89.64771874593582,86.38553828839167
1520,89.68252384649762,86.42921450574555
1521,89.68383887402751,86.61379052746
1522,89.72379338058276,86.6146432932807
1523,89.72510840811267,86.63112342302477
1524,89.72642343564257,86.63197618884547
1525,89.73659264222559,86.68935738348407
1526,89.7877479212841,86.69021014930475
1527,89.83936719715679,86.69106291512543
1528,89.892356924325,86.69191568094611
1529,89.89778193683497,86.76474949693406
1530,89.99239052604925,86.8506038068926
1531,90.05792237635345,86.96456449007835
1532,90.05923740388334,87.00437599190269
1533,90.06055243141324,87.05602511720511
1534,90.06186745894315,87.10717881152951
1535,90.06318248647305,87.18057405622216
1536,90.06449751400297,87.18142682204284
1537,90.06581254153286,87.23519372807966
1538,90.06712756906276,87.25019120867532
1539,90.06844259659267,87.251043974496
1540,90.11017902368029,87.25189674031668
1541,90.1114940512102,87.25274950613736
1542,90.14488726439242,87.25360227195804
1543,90.14620229192232,87.25445503777874
1544,90.21278403258233,87.28764208797011
1545,90.25101828042767,87.30571802968409
1546,90.33171040670365,87.30657079550477
1547,90.33302543423356,87.30742356132546
1548,90.39775452357105,87.30827632714615
1549,90.46709562202412,87.3765082357825
1550,90.5389242724958,87.37736100160318
1551,90.54023930002572,87.46599000102616
1552,90.64229611873378,87.50964896146589
1553,90.71036504649064,87.51050172728657
1554,90.77044332864821,87.51135449310725
1555,90.81546504479321,87.59112489233016
1556,90.81678007232311,87.6632469511554
1557,90.81809509985302,87.74058133964189
1558,90.85864391420564,87.74143410546257
1559,90.90591090204335,87.74228687128326
1560,90.90722592957324,87.74313963710395
1561,90.90854095710316,87.74399240292463
1562,90.90985598463305,87.74484516874531
1563,90.9591009014243,87.7865502112971
1564,90.99588431988983,87.78740297711778
1565,91.05146600342636,87.80094447546074
1566,91.05278103095625,87.80179724128142
1567,91.12227012671536,87.86394067944407
1568,91.16803223761838,87.9312118974533
1569,91.21186516863372,87.93206466327398
1570,91.21318019616362,87.94398707273032
1571,91.32233899003066,87.96473382901047
1572,91.32365401756056,88.03811703178839
1573,91.36564681588317,88.03896979760907
1574,91.43849471472745,88.03982256342975
1575,91.54393062207751,88.04067532925043
1576,91.54524564960742,88.04152809507113
1577,91.59100776051044,88.04238086089181
1578,91.6166963641738,88.08240395247873
1579,91.6533461547714,88.16166910246983
1580,91.6546611823013,88.20936912818982
1581,91.65597620983121,88.30376753087955
1582,91.65729123736111,88.37513391964202
1583,91.658606264891,88.37598668546272
1584,91.65992129242092,88.3768394512834
1585,91.69973279424526,88.37769221710408
1586,91.70104782177518,88.42289308555897
1587,91.72460396017503,88.48588938241525
1588,91.72591898770494,88.48674214823595
1589,91.81178568914251,88.5992653089828
1590,91.81310071667242,88.60011807480348
1591,91.86092250663076,88.65642696312005
1592,91.86223753416066,88.65727972894074
1593,91.86355256169057,88.70797274629004
1594,91.86486758922047,88.70882551211072
1595,91.91006601286418,88.7096782779314
1596,91.91138104039409,88.71053104375208
1597,91.91269606792399,88.71138380957277
1598,91.96480745493562,88.71223657539346
1599,92.0206139861806,88.80356756133384
1600,92.11273068814461,88.91960095468099
1601,92.17523478336115,88.95301370747214
1602,92.17654981089105,89.0041707216356
1603,92.17786483842096,89.0041707216356
1604,92.17917986595086,89.00502348745628
1605,92.20787045550966,89.10068237271543
1606,92.28881061735161,89.10153513853611
1607,92.29012564488151,89.15779256472608
1608,92.29144067241143,89.19781160357714
1609,92.29275569994132,89.19866436939782
1610,92.30321797239239,89.24628356481666
1611,92.30453299992229,89.25954370464105
1612,92.35261445705035,89.31631412102674
1613,92.38646154265115,89.33067553418815
1614,92.38692380436036,89.33152830000883
1615,92.38823883189028,89.33238106582951
1616,92.44088574992233,89.33323383165019
1617,92.44220077745224,89.39918424968144
1618,92.44351580498214,89.40003701550214
1619,92.53477620166306,89.40088978132282
1620,92.53609122919298,89.42721939563879
1621,92.53740625672287,89.42807216145948
1622,92.55112865825647,89.48767826953068
1623,92.55244368578637,89.5422021210042
1624,92.55375871331628,89.56587268093655
1625,92.55507374084618,89.60589577252347
1626,92.55638876837608,89.60674853834415
1627,92.557703795906,89.66154083734544
1628,92.60010547029889,89.66154083734544
1629,92.6014204978288,89.73647499141128
1630,92.6027355253587,89.73732775723197
1631,92.65393938677332,89.73732775723197
1632,92.69389389332858,89.87163649901957
1633,92.712110771493,89.92789392520955
1634,92.7134257990229,89.92789392520955
1635,92.77983847876337,89.94653207323191
1636,92.78115350629328,90.02257152674015
1637,92.82889748436929,90.02257152674015
1638,92.91194966765644,90.02257152674015
1639,92.91326469518636,90.0589887836278
1640,92.91457972271625,90.0589887836278
1641,92.98374026814506,90.11755418480251
1642,92.98505529567495,90.1540182326007
1643,93.02972383358733,90.1540182326007
1644,93.03103886111724,90.1540182326007
1645,93.03235388864714,90.15487099842139
1646,93.12240047696557,90.15572376424208
1647,93.14639212254363,90.15852968159294
1648,93.2321565782605,90.15938244741362
1649,93.26812289507862,90.1602352132343
1650,93.44225472446412,90.18105075528966
1651,93.44356975199403,90.24309258879698
1652,93.44488477952393,90.29937363127226
1653,93.49169216733394,90.32000749781157
1654,93.5542978672058,90.36960550420672
1655,93.55476012891504,90.40418427311421
1656,93.55522239062425,90.42941061506835
1657,93.61519701502921,90.44295211341131
1658,93.62333083740252,90.44380487923199
1659,93.62379309911174,90.44465764505267
1660,93.62425536082097,90.51060806308394
1661,93.63592785056491,90.6253096284271
1662,93.63639011227413,90.75212212619428
1663,93.79349128365945,90.75297489201498
1664,93.79395354536867,90.84131303255478
1665,93.79441580707788,90.85779316229886
1666,93.7948780687871,90.90887405503732
1667,93.79534033049632,90.96364156514502
1668,93.79580259220555,91.03571018966105
1669,93.79626485391476,91.08238080623082
1670,93.79672711562398,91.15143509830015
1671,93.80451545487765,91.1744181772331
1672,93.81547756820999,91.18336274168934
1673,93.89264496396454,91.18421550751002
1674,93.93475872984814,91.1850682733307
1675,94.00782930482673,91.25267493937835
1676,94.08363068270606,91.25352770519903
1677,94.09879760752183,91.31947812323028
1678,94.15581935936521,91.32033088905096
1679,94.15628162107444,91.35642399383684
1680,94.15674388278366,91.45607922681566
1681,94.15720614449287,91.53520676939891
1682,94.15766840620209,91.53605953521961
1683,94.15813066791131,91.53691230104029
1684,94.15859292962054,91.53776506686097
1685,94.15905519132976,91.59943346349056
1686,94.19451962006801,91.6332684995743
1687,94.19498188177724,91.63412126539498
1688,94.26785195863341,91.63497403121566
1689,94.29187745471259,91.6805135064266
1690,94.29233971642181,91.72162509556199
1691,94.29280197813102,91.72247786138267
1692,94.29326423984024,91.72333062720335
1693,94.36318499277547,91.75065966085306
1694,94.36364725448469,91.78900010996202
1695,94.40630759316667,91.7898528757827
1696,94.40676985487589,91.79070564160338
1697,94.4072321165851,91.79155840742406
1698,94.4406036373349,91.81131284804414
1699,94.52198517696486,91.82101979291792
1700,94.60346528446254,91.8218725587386
1701,94.6199566105666,91.86383809516278
1702,94.62041887227582,91.94067066204886
1703,94.62088113398504,92.00043514156897
1704,94.65387545376515,92.00128790738965
1705,94.72694602874374,92.03028280238773
1706,94.75792432234172,92.03113556820841
1707,94.8030732934412,92.0319883340291
1708,94.8212598712438,92.11755708030799
1709,94.82172213295301,92.11840984612867
1710,94.83993901111744,92.11926261194935
1711,94.84040127282665,92.14605838592078
1712,94.89109166145364,92.23451383477226
1713,94.89155392316286,92.23536660059294
1714,94.95664215643471,92.31292450045896
1715,94.95710441814393,92.38853541544583
1716,94.99096632437644,92.44829989496593
1717,94.99142858608568,92.6022860978223
1718,95.03869557392338,92.60313886364298
1719,95.09630879861635,92.60399162946366
1720,95.15553431495323,92.60484439528435
1721,95.22280824301096,92.6707759793313
1722,95.22327050472018,92.67267541752223
1723,95.3836327044635,92.67352818334291
1724,95.43776605182555,92.72211563019033
1725,95.43822831353478,92.85254553144571
1726,95.54089903329886,92.8533982972664
1727,95.54136129500807,92.91016871365208
1728,95.67545260099578,93.0573973420078
1729,95.675914862705,93.24451970485401
1730,95.67637712441422,93.2453724706747
1731,95.78523086094415,93.2783034221477
1732,95.78569312265338,93.34083924897097
1733,95.91576679467275,93.41839714883699
1734,95.91622905638197,93.48414012818357
1735,95.91669131809118,93.5076695120524
1736,95.9171535798004,93.56443992843809
1737,95.98477069538805,93.56529269425877
1738,95.98523295709727,93.56614546007947
1739,95.98569521880648,93.56699822590015
1740,95.9861574805157,93.56785099172083
1741,95.98661974222492,93.6231952612566
1742,95.98708200393415,93.6561262127296
1743,96.03223097503363,93.65697897855028
1744,96.14337129033731,93.66574437502109
1745,96.17825130841456,93.71792903134394
1746,96.22277058732682,93.82762542908425
1747,96.29703786178659,93.83740227023658
1748,96.43073368635905,93.86262861219072
1749,96.44619342866392,93.98176561928939
1750,96.48199045344083,93.99311823673318
1751,96.48245271515006,94.04951977996384
1752,96.51105710603666,94.05037254578453
1753,96.51151936774588,94.11932954956694
1754,96.60855766021794,94.12018231538762
1755,96.60901992192717,94.1210350812083
1756,96.65318887225149,94.1210350812083
1757,96.74378809281102,94.20978144484263
1758,96.74425035452023,94.34380699160083
1759,96.74471261622946,94.34465975742151
1760,96.75987954104522,94.3455125232422
1761,96.76034180275444,94.34636528906289
1762,96.76080406446366,94.37143843009935
1763,96.76126632617289,94.37229119592004
1764,96.78697059838903,94.37314396174072
1765,96.78743286009825,94.42407970287732
1766,96.78789512180747,94.424932468698
1767,96.86158004568219,94.42578523451868
1768,96.94177113613067,94.4658083261056
1769,96.94223339783989,94.5183357915646
1770,96.94269565954912,94.55986632817799
1771,96.94315792125833,94.60114049355639
1772,96.95129174363164,94.63618508441832
1773,97.01090666274506,94.6552244280416
1774,97.01136892445427,94.65607719386229
1775,97.0118311861635,94.69384917999841
1776,97.01229344787272,94.69470194581909
1777,97.0363189439519,94.73926140025488
1778,97.03678120566111,94.77360423910744
1779,97.09101330351413,94.77445700492812
1780,97.11429335933502,94.77635644311906
1781,97.15942344739423,94.77720920893974
1782,97.22533821325301,94.82522883542438
1783,97.29878134135316,94.82608160124506
1784,97.29924360306238,94.82693436706575
1785,97.2997058647716,94.83899736092116
1786,97.33776160350357,94.91564087055704
1787,97.39927558177784,94.94647185491576
1788,97.44341406084094,94.97154499595221
1789,97.623710865463,95.03915166199985
1790,97.6678493445261,95.04000442782055
1791,97.67881145785843,95.13413580988801
1792,97.71467228271744,95.18082338408297
1793,97.71513454442666,95.24110263047814
1794,97.71559680613589,95.26933095832771
1795,97.78928173001061,95.2701837241484
1796,97.863825379965,95.27103648996908
1797,97.91127228413905,95.27188925578977
1798,97.91173454584826,95.28083382024602
1799,97.91219680755748,95.2816865860667
1800,97.91265906926671,95.28253935188738
1801,97.96105122023728,95.28339211770808
1802,97.99359166759882,95.4358830729829
1803,98.06027116706636,95.50724946174537
1804,98.12960830486004,95.54374423772438
1805,98.20736576708325,95.56022436746846
1806,98.20782802879246,95.62211503623986
1807,98.20829029050168,95.67987087509437
1808,98.28641643500798,95.76015626803427
1809,98.2868786967172,95.76100903385495
1810,98.31171453455988,95.80630888304874
1811,98.39109560566652,95.80716164886942
1812,98.39155786737574,95.82301025760047
1813,98.42726046805015,95.89068736777071
1814,98.42772272975938,95.89154013359139
1815,98.4281849914686,95.89239289941207
1816,98.47519402015935,95.89324566523275
1817,98.55163608293398,95.89409843105344
1818,98.56478707716546,95.89495119687413
1819,98.56524933887468,95.89580396269481
1820,98.67889504893249,95.96062922296599
1821,98.73771876935726,96.05611165734976
1822,98.80307124459239,96.15657587807391
1823,98.82004416444443,96.15742864389459
1824,98.82050642615364,96.1687812613384
1825,98.82096868786286,96.16963402715908
1826,98.89161290354,96.17048679297976
1827,98.89207516524921,96.17133955880044
1828,98.89253742695843,96.20033445379852
1829,98.92824002763284,96.22108121007867
1830,99.00838647466341,96.2647401705184
1831,99.00884873637264,96.37448603234496
1832,99.07457771121196,96.38343059680122
1833,99.19264804547302,96.3842833626219
1834,99.19311030718225,96.38513612844258
1835,99.19357256889147,96.38598889426326
1836,99.19403483060069,96.38684166008395
1837,99.30267134551309,96.47836304152443
1838,99.30371801788333,96.48116895887529
1839,99.32709464214591,96.5254460934617
1840,99.32755690385513,96.60088945114279
1841,99.37832009406807,96.64051558196923
1842,99.37878235577729,96.6413683477899
1843,99.3792446174865,96.64222111361059
1844,99.45574633270397,96.64307387943128
1845,99.46861596841687,96.85631954430646
1846,99.52171156723334,96.85717231012714
1847,99.52217382894256,96.85802507594784
1848,99.56022956767453,96.85887784176852
1849,99.62506443388162,96.89647131879126
1850,99.69212847590119,96.89732408461194
1851,99.6925907376104,96.89817685043263
1852,99.73413964618263,96.91744328929776
1853,99.74581213592657,96.96080846132654
1854,99.82534917813946,96.96166122714722
1855,99.82581143984868,96.97358363660355
1856,99.94106327504002,97.02989252492013
1857,99.94152553674925,97.03074529074081
1858,100.00027886893965,97.08772286813732
1859,100.00074113064886,97.18794972438951
1860,100.0091160230082,97.20001271824492
1861,100.01724984538153,97.21131914626126
1862,100.0748630700745,97.29601006419817
1863,100.15282923553437,97.35193927111926
1864,100.30232564437267,97.38855981077486
1865,100.45797492291395,97.44481723696484
1866,100.63197198456615,97.44567000278552
1867,100.67649126347843,97.4465227686062
1868,100.67695352518764,97.44737553442688
1869,100.67741578689686,97.44822830024756
1870,100.67787804860608,97.44908106606826
1871,100.72170548234406,97.44993383188894
1872,100.76923824865804,97.50953993996013
1873,100.76970051036726,97.56079892874445
1874,100.88402990540075,97.56165169456513
1875,100.93602700593956,97.56250446038581
1876,100.93648926764878,97.56335722620649
1877,100.936951529358,97.56420999202717
1878,100.93741379106721,97.67484711944869
1879,100.98535917415333,97.72578286058528
1880,100.98582143586255,97.72663562640597
1881,101.04709932838065,97.72748839222666
1882,101.08448081040531,97.79918138711275
1883,101.08494307211453,97.80003415293343
1884,101.08540533382374,97.80088691875412
1885,101.08586759553296,97.91200476288984
1886,101.08632985724219,97.98337115165232
1887,101.08679211895141,97.984223917473
1888,101.09534617929619,97.98507668329368
1889,101.15876116870393,97.98592944911437
1890,101.21477220782313,97.98678221493506
1891,101.21523446953235,97.98763498075574
1892,101.23729420677486,97.98848774657642
1893,101.2377564684841,97.9893405123971
1894,101.23821873019331,97.99019327821779
1895,101.25590416779582,98.08327622501352
1896,101.25636642950505,98.13316954174667
1897,101.32257167056085,98.13402230756735
1898,101.3634553318278,98.16310170311165
1899,101.36391759353701,98.18658135361586
1900,101.40084390304443,98.18743411943655
1901,101.41906078120886,98.31279880763796
1902,101.519572904776,98.31365157345864
1903,101.52003516648521,98.3519920225676
1904,101.52049742819443,98.43984698401962
1905,101.58177532071255,98.59950516276436
1906,101.63914065545559,98.67633772965046
1907,101.65563198155965,98.67719049547114
1908,101.65609424326887,98.70525502185139
1909,101.65655650497808,98.70610778767207
1910,101.68889078934878,98.73669033030097
1911,101.72275269558129,98.73754309612166
1912,101.79925441079874,98.87309831945697
1913,101.84171518725314,98.92861914647946
1914,101.84217744896236,98.92947191230014
1915,101.99692129286791,98.93032467812083
1916,101.99738355457713,98.95317903612485
1917,101.99784581628634,99.01294351564495
1918,102.05821734433745,99.06668704243887
1919,102.09020290637974,99.14076247042506
1920,102.09066516808898,99.15724260016916
1921,102.14773101861564,99.15809536598984
1922,102.14819328032488,99.17617130770381
1923,102.14865554203409,99.1770240735245
1924,102.14865554203409,99.20335368784048
1925,102.14911780374331,99.20420645366116
1926,102.14958006545253,99.30516423446538
1927,102.25796924103643,99.32420357808867
1928,102.29766528956837,99.32505634390935
1929,102.31283221438414,99.33339373252315
1930,102.38045715465128,99.38836173749169
1931,102.3809194163605,99.38921450331237
1932,102.42398035327241,99.39006726913306
1933,102.42444261498163,99.44575482281854
1934,102.42490487669083,99.44660758863924
1935,102.42536713840005,99.52349980796815
1936,102.44145676403267,99.52435257378883
1937,102.4918078596266,99.5567286399426
1938,102.4922701213358,99.62760135857243
1939,102.49273238304502,99.68388240104773
1940,102.53336516246512,99.6847351668684
1941,102.68024768522403,99.74447226321624
1942,102.69192017496796,99.78938204623998
1943,102.77213339084058,99.79814744271079
1944,102.77259565254978,99.85098000074028
1945,102.82597205447514,99.91312343890293
1946,102.86285157307199,99.91397620472361
1947,102.97326249378918,99.91482897054429
1948,102.9737247554984,99.97159938692998
1949,102.9741870172076,99.97245215275066
1950,102.97464927891681,100.03857163170146
1951,103.0225320902521,100.03942439752214
1952,103.06950111438974,100.04027716334284
1953,103.06996337609894,100.1062813616705
1954,103.07042563780814,100.10713412749118
1955,103.12741632833527,100.10798689331186
1956,103.12787859004447,100.12446702305596
1957,103.1956866443376,100.15684308920973
1958,103.24655512901043,100.15769585503041
1959,103.24701739071963,100.15854862085109
1960,103.24747965242884,100.15940138667177
1961,103.24794191413805,100.16025415249246
1962,103.29557103651123,100.2198701729408
1963,103.29603329822044,100.2207229387615
1964,103.29649555992964,100.26050849959755
1965,103.29695782163886,100.26136126541823
1966,103.40937806177894,100.31064729897152
1967,103.45839739184134,100.3115000647922
1968,103.45885965355055,100.32752912918703
1969,103.50232586036836,100.32838189500771
1970,103.51409455009392,100.3292346608284
1971,103.5579103221856,100.33008742664909
1972,103.55837258389481,100.34935386551422
1973,103.6103696844336,100.3502066313349
1974,103.65343062134552,100.35105939715558
1975,103.75185000632086,100.35191216297628
1976,103.76566628221387,100.41518628959238
1977,103.79659117178085,100.41603905541307
1978,103.79705343349005,100.41689182123375
1979,103.80518725586337,100.42563246685597
1980,103.80564951757258,100.47953353537643
1981,103.82383609537519,100.58938307566406
1982,103.8242983570844,100.59023584148474
1983,103.83597084682833,100.59108860730542
1984,103.83643310853753,100.68425811838269
1985,103.89808443793338,100.74387413883103
1986,103.8985466996426,100.84454697848064
1987,103.8990089613518,100.86977332043479
1988,103.93652767769967,101.00033184711347
1989,103.93698993940889,101.07788974697948
1990,103.93745220111809,101.09015956480644
1991,103.99403927440312,101.1087977128288
1992,103.99450153611232,101.16880313605368
1993,104.01918417303732,101.16965590187436
1994,104.0459760490625,101.17050866769505
1995,104.11065513354599,101.20476107803903
1996,104.1111173952552,101.24861778896832
1997,104.11157965696441,101.249470554789
1998,104.11936799621807,101.2646483636686
1999,104.11983025792729,101.3099482128624
2000,104.1202925196365,101.32921465172753
2001,104.15349522231311,101.36429834156017
2002,104.30574578903304,101.43566473032266
2003,104.38211725026913,101.48605133504623
2004,104.43211335088124,101.58490743643891
2005,104.47702269596357,101.68784489415069
2006,104.47748495767277,101.72954993670245
2007,104.47794721938199,101.8234542809741
2008,104.47840948109119,101.82430704679479
2009,104.53945744368066,101.89191371284242
2010,104.54402969036994,101.91340034520242
2011,104.59855291531119,101.94859322974206
2012,104.68243142453098,102.01063506324938
2013,104.68289368624019,102.06979632857488
2014,104.76774319868218,102.12111294138188
2015,104.81191214900647,102.12111294138188
2016,104.81237441071569,102.12196570720258
2017,104.82671689532961,102.16323987258097
2018,104.8496293983928,102.17188097765532
2019,104.96564931557263,102.21911251968109
2020,105.0025288341695,102.28125595784374
2021,105.07672489300562,102.28210872366444
2022,105.10358810068924,102.28296148948512
2023,105.17249764054425,102.36551637994462
2024,105.17295990225345,102.48968236912697
2025,105.23218541859032,102.49053513494766
2026,105.23264768029954,102.49138790076836
2027,105.2731289808598,102.49224066658905
2028,105.36313276399389,102.53226375817596
2029,105.3635950257031,102.53311652399665
2030,105.36405728741231,102.54829433287628
2031,105.36451954912152,102.54914709869698
2032,105.38273642728593,102.57422023973345
2033,105.42656386102392,102.57507300555415
2034,105.50596488590865,102.59200619100338
2035,105.50642714761787,102.59285895682407
2036,105.50688940932707,102.69691664720054
2037,105.50735167103628,102.7091864650275
2038,105.50781393274549,102.71896330617983
2039,105.5324611619335,102.75655678320257
2040,105.5329234236427,102.82803926656425
2041,105.6450985003977,102.82889203238494
2042,105.71386419275738,102.95670594617461
2043,105.7143264544666,102.9575587119953
2044,105.82743820388899,102.958411477816
2045,105.82790046559819,103.01762570235226
2046,105.84677640035184,103.01847846817296
2047,105.89259580279267,103.02700279465776
